case_number|case_status|employer_name|job_title|soc_code|full_time_position|begin_date|end_date|total_worker_positions|new_employment|continued_employment|new_concurrent_employment|change_previous_employment|change_employer|amended_petition|employer_address1|employer_address2|employer_city|employer_state|employer_poc_last_name|employer_poc_first_name|employer_poc_job_title|secondary_entity_business_name|worksite_address1|worksite_address2|worksite_city|worksite_state|h_1b_dependent|willful_violator|prevailing_wage|employer_phone|employer_phone_ext|employer_poc_phone|employer_poc_phone_ext|employer_poc_email|h_1b_dependent
I-200-25308-366819|Certified|KEYSIGHT TECHNOLOGIES INC|Software QA Engineer 4|15-1253.00|Y|2026-04-19|2029-04-17|20|4|4|0|4|4|4|1400 FOUNTAINGROVE PKWY||SANTA ROSA|CA|Donaldson/King|Evan/Christine|Americas Country HR Consultant/Global Mobility Manager||99 TW Alexander Dr.||Durham|NC|No|No|$128,794.00 |17195905706||17195905706||evan.donaldson@keysight.com|No
I-200-25339-459551|Certified|MH Sub I LLC|Salesforce Administrator|15-1242.00|Y|2026-04-17|2029-04-16|25|5|5|0|5|5|5|909 N. Pacific Coast Highway|11th Floor|El Segundo|CA|Tokeshi|Lynn|Senior Vice President of Human Resources||909 N Pacific Coast Highway|Floor 11|El Segundo|CA|No|No|$67,891.00 |13102804434||13102804434||ltokeshi@internetbrands.com|No
I-200-25307-361190|Certified|Cisco Systems Inc|Software Engineer|15-1252.00|Y|2026-04-16|2029-04-15|25|5|5|0|5|5|5|170 West Tasman Drive||San Jose|CA|Le / Cho-Vera / DSouza|Lyna / Becky / Kyle|Mobility Cons., Imm. Mgr / Mob. Spc. / Mob. Cons., Imm. Ldr.||500 Terry A. Francois Blvd||San Francisco|CA|No|No|$161,637.00 |14085264000||14085264000||kdsc@cisco.com|No
I-200-25309-374408|Certified|CGI Technologies and Solutions Inc|Production Support Specialist|15-1251.00|Y|2026-04-14|2029-04-13|50|10|20|0|10|0|10|11325 Random Hills Road||Fairfax|VA|Grant|Tamara|U.S. Immigration Lead|Fannie Mae|2000 Opportunity Way||Reston|VA|No|No|$91,582.00 |17032678000||12032126527||tamara.grant@cgi.com|No
I-200-25346-480140|Certified|Texas A&M University|Research Information Systems Senior Software Engineer|15-1295.00|Y|2026-04-13|2029-04-12|1|1|0|0|0|0|0|1158 TAMU||College Station|TX|Hegde|Shilpa|Immigration Coordinator||Research Information Systems|400 Harvey Mitchell Pkway S., Suite 400.|College Station|TX|No|No|$78,354.00 |19798621719||19798621719||shegde@tamu.edu|No
I-200-25308-367646|Certified|Microsoft Corporation|Software Engineering|15-1252.00|Y|2026-04-12|2029-04-11|1|1|0|0|0|0|0|1 Microsoft Way|N/A|Redmond|WA|Covington|Lee Mary|Business Program Manager||One Microsoft Way||Redmond|WA|No|No|$180,710.00 |14258828080||14258828080||PAF@MICROSOFT.COM|No
I-200-25352-494395|Certified|CGI Technologies and Solutions Inc|Business Systems Analyst|15-1252.00|Y|2026-04-10|2029-04-09|50|10|10|0|10|10|10|11325 Random Hills Road||Fairfax|VA|Grant|Tamara|U.S. Immigration Lead||3426 Toringdon Way|Suite 405|Charlotte|NC|No|No|$112,424.00 |17032678000||12032126527||tamara.grant@cgi.com|No
I-200-25307-361191|Certified|Cisco Systems Inc|Software Engineer|15-1252.00|Y|2026-04-10|2029-04-09|25|5|5|0|5|5|5|170 West Tasman Drive||San Jose|CA|Le / Cho-Vera / DSouza|Lyna / Becky / Kyle|Mobility Cons., Imm. Mgr / Mob. Spc. / Mob. Cons., Imm. Ldr.||500 Terry A. Francois Blvd||San Francisco|CA|No|No|$161,637.00 |14085264000||14085264000||kdsc@cisco.com|No
I-200-25307-361181|Certified|Cisco Systems Inc|Software Engineering Technical Leader|15-1252.00|Y|2026-04-10|2029-04-09|25|5|5|0|5|5|5|170 West Tasman Drive||San Jose|CA|Le / Cho-Vera / DSouza|Lyna / Becky / Kyle|Mobility Cons., Imm. Mgr / Mob. Spc. / Mob. Cons., Imm. Ldr.||7200-11 Kit Creek Rd, Research Triangle Park||Durham|NC|No|No|$139,214.00 |14085264000||14085264000||kdsc@cisco.com|No
I-200-25346-480356|Certified|Johns Hopkins University|Assistant Research Scientist|15-1221.00|Y|2026-04-10|2029-04-09|1|1|0|0|0|0|0|3400 N. Charles Street||Baltimore|MD|Merwin|Meghan|International Services Advisor||3400 N Charles St||Baltimore|MD|No|No|$95,846.00 |16672087001||16672087001||mmerwin1@jhu.edu|No
I-200-25307-364112|Certified|ST. JUDE CHILDRENS RESEARCH HOSPITAL|Sr Data Engineer|15-1295.00|Y|2026-04-10|2029-04-09|1|1|1|0|0|0|0|262 DANNY THOMAS PLACE|MAIL STOP 507|MEMPHIS|TN|Boyd|Grace Anne|Sr Immigration Specialist||262 Danny Thomas Place||Memphis|TN|No|No|$100,880.00 |19015953300||19015950781||graceanne.boyd@stjude.org|No
I-200-25349-481450|Certified|CGI Technologies and Solutions Inc|Software Developer|15-1252.00|Y|2026-04-09|2029-04-08|50|10|20|0|0|10|10|11325 Random Hills Road||Fairfax|VA|Grant|Tamara|U.S. Immigration Lead||6640 Carothers Pkwy|Suite 400|Franklin|TN|No|No|$103,334.00 |17032678000||12032126527||tamara.grant@cgi.com|No
I-200-25311-385728|Certified|Synopsys Inc|Site Reliability|15-1231.00|Y|2026-04-07|2029-04-06|30|5|5|5|5|5|5|675 Almanor Avenue||Sunnyvale|CA|Gattuccio|Cherry|Immigration Specialist||675 Almanor Avenue||Sunnyvale|CA|No|No|$173,402.00 |16505845000||16505841478||lcapafs@synopsys.com|No
I-200-25324-426168|Certified|Synopsys Inc|Site Reliability|15-1244.00|Y|2026-04-07|2029-04-06|30|5|5|5|5|5|5|675 Almanor Avenue||Sunnyvale|CA|Gattuccio|Cherry|Immigration Specialist||675 Almanor Avenue||Sunnyvale|CA|No|No|$173,402.00 |16505845000||16505841478||lcapafs@synopsys.com|No
I-200-25329-436536|Certified|Jane Street Group LLC|Data Center Engineer|15-1244.00|Y|2026-04-06|2029-04-05|1|1|0|0|0|0|0|250 Vesey Street|3rd Floor|New York|NY|Souza|Jessica|Immigration Specialist||250 Vesey Street|3rd Floor|New York|NY|No|No|$119,038.00 |16467596000||16469085322||nyc-immigration-mobility@janestreet.com|No
I-200-25308-368163|Certified|CGI Technologies and Solutions Inc|Business Systems Analyst|15-1299.09|Y|2026-04-05|2029-04-04|50|10|20|0|0|10|10|11325 Random Hills Road||Fairfax|VA|Grant|Tamara|U.S. Immigration Lead||611 William Penn Place|Suite 1200|Pittsburgh|PA|No|No|$105,373.00 |17032678000||12032126527||tamara.grant@cgi.com|No
I-200-25304-353767|Certified|Sandisk Technologies Inc|Technologist, Firmware Engineering|15-1252.00|Y|2026-04-05|2029-04-04|25|5|5|0|5|5|5|951 Sandisk Drive||Milpitas|CA|Pham|Ha|Specialist 2, Global Mobility||951 Sandisk Drive||Milpitas|CA|No|No|$196,409.00 |14088010769||14088010769||marina.pham@sandisk.com|No
I-200-25308-367256|Certified|CGI Technologies and Solutions Inc|Programmer/Analyst|15-1251.00|Y|2026-04-03|2029-04-02|50|10|20|0|10|0|10|11325 Random Hills Road||Fairfax|VA|Grant|Tamara|U.S. Immigration Lead|Fannie Mae|2000 Opportunity Wy||Reston|VA|No|No|$70,699.00 |17032678000||12032126527||tamara.grant@cgi.com|No
I-200-25323-422404|Certified|IT Soft USA Inc|Solution Consultant|15-1252.00|Y|2026-04-03|2029-04-02|1|1|0|0|0|0|0|55 W. Monroe Street|Suite 2575|Chicago|IL|Mazuc|Katie|VP of Human Resources||1010 Sommersworth Ln||Henrico|VA|No|No|$107,411.00 |16306520045||12404700220||Katie.Mazuc@indx.com|No
I-200-25315-395745|Certified|ServiceNow Inc|Software Architect - AEM|15-1252.00|Y|2026-04-03|2029-04-02|20|4|4|0|4|4|4|2225 Lawson Lane||Santa Clara|CA|Contreras / Valagohar|Sergio / Mandana|Sr Global Mobility Manager/Sr Global Mobility Specialist||2225 Lawson Lane||Santa Clara|CA|No|No|$204,351.00 |14085018550||18587200477||scym@servicenow.com|No
I-200-25321-415102|Certified|Cisco Systems Inc|Software Engineer|15-1252.00|Y|2026-04-02|2029-04-01|25|5|5|0|5|5|5|170 West Tasman Drive||San Jose|CA|Le / Cho-Vera / DSouza|Lyna / Becky / Kyle|Mobility Cons., Imm. Mgr / Mob. Spc. / Mob. Cons., Imm. Ldr.||560 McCarthy Blvd||Milpitas|CA|No|No|$139,687.00 |14085264000||14085264000||kdsc@cisco.com|No
I-200-25274-352438|Certified|Microsoft Corporation|Technical Program Management|15-1299.09|Y|2026-04-02|2029-04-01|1|1|0|0|0|0|0|1 Microsoft Way|N/A|Redmond|WA|Covington|Lee Mary|Business Program Manager||One Microsoft Way||Redmond|WA|No|No|$139,298.00 |14258828080||14258828080||PAF@MICROSOFT.COM|No
I-200-25274-352382|Certified|CGI Technologies and Solutions Inc|Business Intelligence Analyst|15-1252.00|Y|2026-04-01|2029-03-31|50|10|20|0|10|0|10|11325 Random Hills Road||Fairfax|VA|Grant|Tamara|U.S. Immigration Lead|PNC Financial Services|8100 Mohawk Drive||Strongsville|OH|No|No|$111,509.00 |17032678000||12032126527||tamara.grant@cgi.com|No
I-200-25309-378364|Certified|Cisco Systems Inc|Software Development Test Engineer|15-1253.00|Y|2026-04-01|2029-03-31|25|5|5|0|5|5|5|170 West Tasman Drive||San Jose|CA|Le / Cho-Vera / DSouza|Lyna / Becky / Kyle|Mobility Cons., Imm. Mgr / Mob. Spc. / Mob. Cons., Imm. Ldr.||510 McCarthy Blvd||Milpitas|CA|No|No|$165,422.00 |14085264000||14085264000||kdsc@cisco.com|No
I-200-25307-363168|Certified|Cisco Systems Inc|Software QA Engineer|15-1253.00|Y|2026-04-01|2029-03-31|15|3|3|0|3|3|3|170 West Tasman Drive||San Jose|CA|Le / Cho-Vera / DSouza|Lyna / Becky / Kyle|Mobility Cons., Imm. Mgr / Mob. Spc. / Mob. Cons., Imm. Ldr.||560 McCarthy Blvd||Milpitas|CA|No|No|$129,792.00 |14085264000||14085264000||kdsc@cisco.com|No
I-200-25352-495521|Certified|Louisiana Tech University|Web Developer|15-1254.00|Y|2026-04-01|2029-03-31|1|1|0|0|0|0|0|c/o International Scholar Services|P.O. Box 3037|Ruston|LA|Kim|Mijeong|Coordinator, Intl Employment & Immigration||1310 W. Railroad Ave.||Ruston|LA|No|No|$58,864.00 |13182574321||13182574321||mkim@latech.edu|No
I-200-25352-495540|Certified|Louisiana Tech University|Workday System Analyst|15-1217.00|Y|2026-04-01|2029-03-31|1|1|0|0|0|0|0|c/o International Scholar Services|P.O. Box 3037|Ruston|LA|Kim|Mijeong|Coordinator, Intl Employment & Immigration||1310 W Railroad Ave.||Ruston|LA|No|No|$59,800.00 |13182574321||13182574321||mkim@latech.edu|No
I-200-25307-365662|Certified|SYNOPSYS INC|Business Analyst|15-1252.00|Y|2026-04-01|2029-03-31|30|5|5|5|5|5|5|675 Almanor Avenue||Sunnyvale|CA|Gattuccio|Cherry|People Operations||675 Almanor Avenue||Sunnyvale|CA|No|No|$144,022.00 |16505845000||16505847480||LCAPAFS@SYNOPSYS.COM|No
I-200-25315-395897|Certified|ServiceNow Inc|Staff Machine Learning Quality Engineer|15-1253.00|Y|2026-04-01|2029-03-31|20|4|4|0|4|4|4|2225 Lawson Lane||Santa Clara|CA|Contreras / Valagohar|Sergio / Mandana|Sr Global Mobility Manager/Sr Global Mobility Specialist||2225 Lawson Lane||Santa Clara|CA|No|No|$172,421.00 |14085018550||18587200477||scym@servicenow.com|No
I-200-25350-487132|Certified|The Curators of the University of Missouri|Support Systems Admin - Specialist|15-1244.00|Y|2026-04-01|2029-03-31|1|1|0|0|0|0|0|227 University Hall||Columbia|MO|Allred|Olga|International Scholar Coordinator||201 South 7th Street|Suite 22J|Columbia|MO|No|No|$58,282.00 |15738823211||15738848868||allredo@missouri.edu|No
I-200-25351-491890|Certified|University of Houston|Functional Analyst 3|15-1295.00|Y|2026-04-01|2029-03-31|1|1|0|0|0|0|0|4300 Martin Luther King||Houston|TX|Coleman-Ferguson|Valerie|Associate General Counsel||5055 Medical Circle||Houston|TX|No|No|$75,566.00 |18328427084||18328427084||viferguson@uh.edu|No
I-200-25335-447347|Certified|University of Utah|Database Administrator, IV|15-1242.00|Y|2026-04-01|2029-03-31|1|1|0|0|0|0|0|201 S Presidents Circle||Salt Lake City|UT|CARREAU|Katie|Associate General Counsel||101 Wasatch Drive|Rm 156A|Salt Lake City|UT|No|No|$86,590.00 |18015857002||18015857002||katie.carreau@legal.utah.edu|No
I-200-25272-340537|Certified|CGI Technologies and Solutions Inc|Software Quality/Test Engineer|15-1253.00|Y|2026-03-31|2029-03-30|50|10|20|0|10|0|10|11325 Random Hills Road||Fairfax|VA|Grant|Tamara|U.S. Immigration Lead||945 E Paces Ferry Road|Suite 2600|Atlanta|GA|No|No|$82,347.00 |17032678000||12032126527||tamara.grant@cgi.com|No
I-200-25272-340347|Certified|Microsoft Corporation|Software Engineering|15-1252.00|Y|2026-03-31|2029-03-30|1|1|0|0|0|0|0|1 Microsoft Way|N/A|Redmond|WA|Covington|Lee Mary|Business Program Manager||One Microsoft Way||Redmond|WA|No|No|$180,710.00 |14258828080||14258828080||PAF@MICROSOFT.COM|No
I-200-25308-367566|Certified|Microsoft Corporation|Software Engineering|15-1252.00|Y|2026-03-31|2029-03-30|1|1|0|0|0|0|0|1 Microsoft Way|N/A|Redmond|WA|Covington|Lee Mary|Business Program Manager||One Microsoft Way||Redmond|WA|No|No|$180,710.00 |14258828080||14258828080||PAF@MICROSOFT.COM|No
I-200-25304-353705|Certified|Cisco Systems Inc|Leader, Engineering|15-1252.00|Y|2026-03-30|2029-03-29|15|3|3|0|3|3|3|170 West Tasman Drive||San Jose|CA|Le / Cho-Vera / DSouza|Lyna / Becky / Kyle|Mobility Cons., Imm. Mgr / Mob. Spc. / Mob. Cons., Imm. Ldr.||3625 Cisco Way||San Jose|CA|No|No|$220,421.00 |14085264000||14085264000||kdsc@cisco.com|No
I-200-25310-385141|Certified|Cisco Systems Inc|Solutions Development Architect|15-1244.00|Y|2026-03-30|2029-03-29|10|2|2|0|2|2|2|170 West Tasman Drive||San Jose|CA|Le / Cho-Vera / DSouza|Lyna / Becky / Kyle|Mobility Cons., Imm. Mgr / Mob. Spc. / Mob. Cons., Imm. Ldr.||7100-9 Kit Creek Rd||Morrisville|NC|No|No|$104,728.00 |14085264000||14085264000||kdsc@cisco.com|No
I-200-25304-353367|Certified|Cisco Systems Inc|Risk Manager|15-1212.00|Y|2026-03-30|2029-03-29|10|2|2|0|2|2|2|170 West Tasman Drive||San Jose|CA|Le / Cho-Vera / DSouza|Lyna / Becky / Kyle|Mobility Cons., Imm. Mgr / Mob. Spc. / Mob. Cons., Imm. Ldr.||7100 Kit Creek Rd||Morrisville|NC|No|No|$119,683.00 |14085264000||14085264000||kdsc@cisco.com|No
I-200-25273-346623|Certified|Cisco Systems Inc|Solutions Architect|15-1241.00|Y|2026-03-30|2029-03-29|15|3|3|0|3|3|3|170 West Tasman Drive||San Jose|CA|Le / Cho-Vera / DSouza|Lyna / Becky / Kyle|Mobility Cons., Imm. Mgr / Mob. Spc. / Mob. Cons., Imm. Ldr.||225 E Tasman Dr||San Jose|CA|No|No|$186,056.00 |14085264000||14085264000||kdsc@cisco.com|No
I-200-25307-363036|Certified|Cisco Systems Inc|Principal Software Engineer|15-1252.00|Y|2026-03-29|2029-03-28|10|2|2|0|2|2|2|170 West Tasman Drive||San Jose|CA|Le / Cho-Vera / DSouza|Lyna / Becky / Kyle|Mobility Cons., Imm. Mgr / Mob. Spc. / Mob. Cons., Imm. Ldr.||11501 Burnet Road|Building 906, Suite 300|Austin|TX|No|No|$163,550.00 |14085264000||14085264000||kdsc@cisco.com|No
I-200-25270-339481|Certified|CGI Technologies and Solutions Inc|Software Developer|15-1252.00|Y|2026-03-28|2029-03-27|50|10|20|0|10|0|10|11325 Random Hills Road||Fairfax|VA|Grant|Tamara|U.S. Immigration Lead||2500 Bee Caves Road|Building II, Suite 100|Rollingwood|TX|No|No|$114,754.00 |17032678000||12032126527||tamara.grant@cgi.com|No
I-200-25272-341469|Certified|Cisco Systems Inc|Business Architect|15-1299.09|Y|2026-03-28|2029-03-27|15|3|3|0|3|3|3|170 West Tasman Drive||San Jose|CA|Le / Cho-Vera / DSouza|Lyna / Becky / Kyle|Mobility Cons., Imm. Mgr / Mob. Spc. / Mob. Cons., Imm. Ldr.||7100 Kit Creek Road||Morrisville|NC|No|No|$94,952.00 |14085264000||14085264000||kdsc@cisco.com|No
I-200-25269-336486|Certified|Microsoft Corporation|Software Engineering|15-1252.00|Y|2026-03-28|2029-03-27|1|1|0|0|0|0|0|1 Microsoft Way|N/A|Redmond|WA|Covington|Lee Mary|Business Program Manager||One Microsoft Way||Redmond|WA|No|No|$180,710.00 |14258828080||14258828080||PAF@MICROSOFT.COM|No
I-200-25314-391916|Certified|InterSystems Corporation|Senior Cloud Architect|15-1211.00|Y|2026-03-27|2029-03-26|1|1|0|0|0|0|0|One Congress Street||Boston|MA|Coakley|Carly|Benefits and Compensation Analyst||One Congress Street||Boston|MA|No|No|$126,630.00 |16176210600||16176210600||N/A|No
I-200-25268-333470|Certified|Microsoft Corporation|Software Engineering|15-1252.00|Y|2026-03-27|2029-03-26|1|1|0|0|0|0|0|1 Microsoft Way|N/A|Redmond|WA|Covington|Lee Mary|Business Program Manager||One Microsoft Way||Redmond|WA|No|No|$180,710.00 |14258828080||14258828080||PAF@MICROSOFT.COM|No
I-200-25268-333575|Certified|Microsoft Corporation|Software Engineering|15-1252.00|Y|2026-03-27|2029-03-26|1|1|0|0|0|0|0|1 Microsoft Way|N/A|Redmond|WA|Covington|Lee Mary|Business Program Manager||One Microsoft Way||Redmond|WA|No|No|$212,202.00 |14258828080||14258828080||PAF@MICROSOFT.COM|No
I-200-25268-333876|Certified|SAP America Inc|Business Processes Principal Consultant|15-1211.00|Y|2026-03-27|2029-03-26|1|1|0|0|0|0|0|3999 West Chester Pike||Newtown Square|PA|Manghisi|Crissa|HR Services Consultant (AME Immigration)||3999 West Chester Pike||Newtown Square|PA|No|No|$125,923.00 |16106612354||16106612354||SAP.GM.USPermResidency@sap.com|No
I-200-25268-333373|Certified|CGI Technologies and Solutions Inc|Software Developer|15-1252.00|Y|2026-03-26|2029-03-25|50|10|20|0|10|0|10|11325 Random Hills Road||Fairfax|VA|Grant|Tamara|U.S. Immigration Lead|Fidelity Investments|1 Destiny Way||Westlake|TX|No|No|$112,923.00 |17032678000||12032126527||tamara.grant@cgi.com|No
I-200-25273-349103|Certified|ALLEN INSTITUTE|System Design Engineer I|15-1252.00|Y|2026-03-26|2029-03-25|1|1|0|0|0|0|0|615 WESTLAKE AVE N||SEATTLE|WA|Hatzakis|Toni|Director, People and Culture Business Partners & Immigration||615 Westlake Ave N||Seattle|WA|No|No|$93,547.00 |12065488685||12065488685||Toni.Hatzakis@alleninstitute.org|No
I-200-25269-337594|Certified|Experian Information Solutions Inc|Senior Software Engineer|15-1252.00|Y|2026-03-26|2029-03-25|1|1|0|0|0|0|0|475 Anton Blvd.||Costa Mesa|CA|Nguyen|Kathy|NA HR Service Center Associate||355 Santana Row||San Jose|CA|No|No|$149,365.00 |17148307000||17148303214||kathy.nguyen@experian.com|No
I-200-25268-333392|Certified|Palo Alto Networks Inc|Manager, Software Engineering|15-1252.00|Y|2026-03-26|2029-03-25|25|5|5|0|5|5|5|3000 Tannery Way||Santa Clara|CA|Jones|Kelly|Sr. Mgr, Immigration & Global Mob.||3000 Tannery Way||Santa Clara|CA|No|No|$151,060.00 |14087534000||14087534000||globalmobility@paloaltonetworks.com|No
I-200-25266-327244|Certified|CGI Technologies and Solutions Inc|Software Developer|15-1252.00|Y|2026-03-25|2029-03-24|50|10|20|0|10|0|10|11325 Random Hills Road||Fairfax|VA|Grant|Tamara|U.S. Immigration Lead|PNC Financial Services|11511 Luna Road||Farmers Branch|TX|No|No|$112,923.00 |17032678000||12032126527||tamara.grant@cgi.com|No
I-200-25269-337767|Certified|Cisco Systems Inc|Customer Delivery Architect|15-1241.00|Y|2026-03-24|2029-03-23|15|3|3|0|3|3|3|170 West Tasman Drive||San Jose|CA|Le / Cho-Vera / DSouza|Lyna / Becky / Kyle|Mobility Cons., Imm. Mgr / Mob. Spc. / Mob. Cons., Imm. Ldr.||7025-1 Kit Creek Rd||Durham|NC|No|No|$162,115.00 |14085264000||14085264000||kdsc@cisco.com|No
I-200-25265-324572|Certified|Hudson River Trading LLC|NETWORK ENGINEER|15-1241.00|Y|2026-03-24|2029-03-23|1|1|0|0|0|0|0|3 World Trade Center|76th Floor|New York|NY|GUEZ|SHIREL|HEAD OF IMMIGRATION||3 WORLD TRADE CENTER||NEW YORK|NY|No|No|$154,648.00 |12122931444||16467934784||sguez@hudson-trading.com|No
I-200-25266-328083|Certified|Cisco Systems Inc|Software Engineer|15-1252.00|Y|2026-03-22|2029-03-21|50|2|30|0|5|10|3|170 West Tasman Drive||San Jose|CA|Le / Cho-Vera / DSouza|Lyna / Becky / Kyle|Mobility Cons., Imm. Mgr / Mob. Spc. / Mob. Cons., Imm. Ldr.||510 McCarthy Blvd||Milpitas|CA|No|No|$167,541.00 |14085264000||14085264000||kdsc@cisco.com|No
I-200-25268-334421|Certified|Cisco Systems Inc|Technical Consulting Engineer|15-1244.00|Y|2026-03-22|2029-03-21|25|5|5|0|5|5|5|170 West Tasman Drive||San Jose|CA|Le / Cho-Vera / DSouza|Lyna / Becky / Kyle|Mobility Cons., Imm. Mgr / Mob. Spc. / Mob. Cons., Imm. Ldr.||2901 3rd Ave||Seattle|WA|No|No|$115,440.00 |14085264000||14085264000||kdsc@cisco.com|No
I-200-25266-328103|Certified|Cisco Systems Inc|Solutions Architect|15-1241.00|Y|2026-03-21|2029-03-20|15|3|3|0|3|3|3|170 West Tasman Drive||San Jose|CA|Le / Cho-Vera / DSouza|Lyna / Becky / Kyle|Mobility Cons., Imm. Mgr / Mob. Spc. / Mob. Cons., Imm. Ldr.||170 West Tasman Drive||San Jose|CA|No|No|$153,962.00 |14085264000||14085264000||kdsc@cisco.com|No
I-200-25266-328090|Certified|Cisco Systems Inc|Customer Delivery Architect|15-1241.00|Y|2026-03-21|2029-03-20|10|2|2|0|2|2|2|170 West Tasman Drive||San Jose|CA|Le / Cho-Vera / DSouza|Lyna / Becky / Kyle|Mobility Cons., Imm. Mgr / Mob. Spc. / Mob. Cons., Imm. Ldr.||1730 Minor Avenue|Suite 900|Seattle|WA|No|No|$165,610.00 |14085264000||14085264000||kdsc@cisco.com|No
I-200-25262-320369|Certified|CGI Technologies and Solutions Inc|Data Scientist|15-1243.00|Y|2026-03-19|2029-03-18|50|10|20|0|10|0|10|11325 Random Hills Road||Fairfax|VA|Grant|Tamara|U.S. Immigration Lead|PNC Financial Services|249 Fifth Ave||Pittsburgh|PA|No|No|$102,523.00 |17032678000||12032126527||tamara.grant@cgi.com|No
I-200-25260-313860|Certified|CGI Technologies and Solutions Inc|Software Developer|15-1252.00|Y|2026-03-19|2029-03-18|50|10|20|0|10|0|10|11325 Random Hills Road||Fairfax|VA|Grant|Tamara|U.S. Immigration Lead||14800 Landmark Blvd|Suite 300|Dallas|TX|No|No|$112,923.00 |17032678000||12032126527||tamara.grant@cgi.com|No
I-200-25273-344048|Certified|CGI Technologies and Solutions Inc|Software Engineer|15-1252.00|Y|2026-03-19|2029-03-18|50|10|20|0|10|0|10|11325 Random Hills Road||Fairfax|VA|Grant|Tamara|U.S. Immigration Lead||14800 Landmark Blvd|Suite 300|Dallas|TX|No|No|$112,923.00 |17032678000||12032126527||tamara.grant@cgi.com|No
I-200-25265-323821|Certified|CGI Technologies and Solutions Inc|DevOps Engineer|15-1252.00|Y|2026-03-19|2029-03-18|50|10|20|0|0|10|10|11325 Random Hills Road||Fairfax|VA|Grant|Tamara|U.S. Immigration Lead||14800 Landmark Blvd|Suite 300|Dallas|TX|No|No|$112,923.00 |17032678000||12032126527||tamara.grant@cgi.com|No
I-200-25262-320382|Certified|CGI Technologies and Solutions Inc|Software Developer|15-1252.00|Y|2026-03-18|2029-03-17|50|10|20|0|0|10|10|11325 Random Hills Road||Fairfax|VA|Grant|Tamara|U.S. Immigration Lead|PNC Financial Services|1511 Luna Rd|Farmers Branch|Dallas|TX|No|No|$134,971.00 |17032678000||12032126527||tamara.grant@cgi.com|No
I-200-25352-493540|Certified|Deloitte Consulting LLP|Manager|15-1252.00|Y|2026-03-18|2029-03-17|3|3|0|0|0|0|0|1700 MARKET STREET||PHILADELPHIA|PA|Dieckbernd|Sarah|Lead Immigration Specialist||1601 Wewatta Street||Denver|CO|No|No|$164,112.00 |16179608170||16179608170||usdeloitteimmigration@deloitte.com|No
I-200-25352-493533|Certified|Deloitte Consulting LLP|Manager|15-1252.00|Y|2026-03-18|2029-03-17|1|1|0|0|0|0|0|1700 MARKET STREET||PHILADELPHIA|PA|Dieckbernd|Sarah|Lead Immigration Specialist||1576 Hintz Lane|Apt 2D|Wheeling|IL|No|No|$153,317.00 |16179608170||16179608170||usdeloitteimmigration@deloitte.com|No
I-200-25266-328027|Certified|Cisco Systems Inc|Software QA Technical Leader|15-1253.00|Y|2026-03-17|2029-03-16|25|5|5|0|5|5|5|170 West Tasman Drive||San Jose|CA|Le / Cho-Vera / DSouza|Lyna / Becky / Kyle|Mobility Cons., Imm. Mgr / Mob. Spc. / Mob. Cons., Imm. Ldr.||560 McCarthy Blvd.||Milpitas|CA|No|No|$165,422.00 |14085264000||14085264000||kdsc@cisco.com|No
I-200-25258-307928|Certified|Creative Planning LLC|Software Engineer|15-1252.00|Y|2026-03-17|2029-03-16|1|1|0|0|0|0|0|5454 W 110th Street||Overland Park|KS|SCHMITZ|Megan|Chief People Officer||5454 W 110th Street||Overland Park|KS|No|No|$76,086.00 |19138156543||19138156543||megan.schmitz@creativeplanning.com|No
I-200-25258-307913|Certified|Microsoft Corporation|Software Engineering|15-1252.00|Y|2026-03-17|2029-03-16|1|1|0|0|0|0|0|1 Microsoft Way|N/A|Redmond|WA|Covington|Lee Mary|Business Program Manager||One Microsoft Way||Redmond|WA|No|No|$180,710.00 |14258828080||14258828080||PAF@MICROSOFT.COM|No
I-200-25259-313325|Certified|Baxter Healthcare Corporation|Sr. Mgr., IT DTO|15-1252.00|Y|2026-03-16|2029-03-15|1|1|0|0|1|0|0|One Baxter Parkway||Deerfield|IL|Fox|Marnie|Manager - HR, Global Mobility||33676 Landsman Loop||Wesley Chapel|FL|No|No|$145,642.00 |12249483665||12249482078||marnie_fox@baxter.com|No
I-200-25260-315518|Certified|ServiceNow Inc|Senior Staff TSE, Integrations|15-1242.00|Y|2026-03-16|2029-03-15|20|4|4|0|4|4|4|2225 Lawson Lane||Santa Clara|CA|Contreras / Valagohar|Sergio / Mandana|Sr Global Mobility Manager/Sr Global Mobility Specialist||2225 Lawson Lane||Santa Clara|CA|No|No|$177,258.00 |14085018550||18587200477||globalmobility@servicenow.com|No
I-200-25260-315016|Certified|Cisco Systems Inc|Software Engineer|15-1252.00|Y|2026-03-15|2029-03-14|15|3|3|0|3|3|3|170 West Tasman Drive||San Jose|CA|Le / Cho-Vera / DSouza|Lyna / Becky / Kyle|Mobility Cons., Imm. Mgr / Mob. Spc. / Mob. Cons., Imm. Ldr.||756 W Peachtree St NW||Atlanta|GA|No|No|$109,283.00 |14085264000||14085264000||kdsc@cisco.com|No
