case_number|case_status|employer_name|job_title|soc_code|full_time_position|begin_date|end_date|total_worker_positions|new_employment|continued_employment|new_concurrent_employment|change_previous_employment|change_employer|amended_petition|employer_address1|employer_address2|employer_city|employer_state|employer_poc_last_name|employer_poc_first_name|employer_poc_job_title|secondary_entity_business_name|worksite_address1|worksite_address2|worksite_city|worksite_state|h_1b_dependent|willful_violator|prevailing_wage|employer_phone|employer_phone_ext|employer_poc_phone|employer_poc_phone_ext|employer_poc_email|h_1b_dependent
I-200-26054-656730|Certified|GOLDMAN SACHS SERVICES LLC|SR. ANALYST|15-1299.09|Y|2026-08-08|2029-08-07|100|100|0|0|0|0|0|200 WEST STREET||NEW YORK|NY|MARQUES MACEDO FERREIRA|APARECIDA|Vice President, Human Capital Management|No||2001 Ross Avenue|||Yes|No|Year|12129021000||12129021000||noreply.gsimmnotices@ny.email.gs.com|Yes
I-200-26054-656576|Certified|GOLDMAN SACHS SERVICES LLC|VICE PRESIDENT|15-1299.09|Y|2026-08-08|2029-08-07|100|100|0|0|0|0|0|200 WEST STREET||NEW YORK|NY|MARQUES MACEDO FERREIRA|APARECIDA|Vice President, Human Capital Management|No||2001 Ross Avenue|||Yes|No|Year|12129021000||12129021000||noreply.gsimmnotices@ny.email.gs.com|Yes
I-200-26054-656796|Certified|GOLDMAN SACHS SERVICES LLC|ANALYST|15-1299.09|Y|2026-08-08|2029-08-07|100|100|0|0|0|0|0|200 WEST STREET||NEW YORK|NY|MARQUES MACEDO FERREIRA|APARECIDA|Vice President, Human Capital Management|No||222 South Main Street|||Yes|No|Year|12129021000||12129021000||noreply.gsimmnotices@ny.email.gs.com|Yes
I-200-26079-718152|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1170 Bordeaux Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26079-719896|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Cong/Markham/Mark/Fortuncci|Shu/Taylor/Peter/Raymond|Program Managers|No||1170 Bordeaux Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26057-667178|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong|Jill/Peter/Taylor/Amy|Program Managers|No||2000 N. Shoreline Blvd|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26063-678085|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong|Jill/Peter/Taylor/Amy|Program Managers|No||1600 Plymouth Street|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26063-679349|Certified|Google LLC|Research Scientist|15-1221.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong|Jill/Peter/Taylor/Amy|Program Managers|No||76 Ninth Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26079-719985|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Cong/Markham/Mark/Fortuncci|Shu/Taylor/Peter/Raymond|Program Managers|No||100 Bay View Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26082-723258|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||100 Bay View Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26063-679297|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong|Jill/Peter/Taylor/Amy|Program Managers|No||811 East Washington Ave|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26063-678731|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong|Jill/Peter/Taylor/Amy|Program Managers|No||1155 Borregas Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26083-724985|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||345 Spear Street|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26065-684163|Certified|Google LLC|Research Scientist|15-1221.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong|Jill/Peter/Taylor/Amy|Program Managers|No||2000 N. Shoreline Blvd|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26083-726656|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||200 Bay View Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26082-723821|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1201 Charleston Rd.|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26061-672344|Certified|Google LLC|Research Engineer|15-1221.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong|Jill/Peter/Taylor/Amy|Program Managers|No||76 Ninth Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26077-712024|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||200 Bay View Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26058-669850|Certified|Google LLC|Research Scientist|15-1221.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong|Jill/Peter/Taylor/Amy|Program Managers|No||111 8th Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-730611|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1000 Mercer St.|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26057-667102|Certified|Google LLC|Security Engineer|15-1299.05|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong|Jill/Peter/Taylor/Amy|Program Managers|No||1225 Crossman Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26056-665176|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong|Jill/Peter/Taylor/Amy|Program Managers|No||1175 Borregas Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26079-718258|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||100 Bay View Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26056-665226|Certified|Google LLC|Program Manager|15-1299.09|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong|Jill/Peter/Taylor/Amy|Program Managers|No||225 Humboldt Ct|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26071-699836|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong|Jill/Peter/Taylor/Amy|Program Managers|No||2000 N. Shoreline Blvd|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26071-698820|Certified|Google LLC|Research Scientist|15-1221.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong|Jill/Peter/Taylor/Amy|Program Managers|No||76 Ninth Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26063-678091|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong|Jill/Peter/Taylor/Amy|Program Managers|No||1400 Bayhill Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26079-718183|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1842 North Shoreline Blvd.|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26062-676769|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||509 6th St S|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26049-649017|Certified|LINKEDIN CORPORATION|Sr. Software Engineer|15-1252.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|1000 W. MAUDE AVENUE||SUNNYVALE|CA|Bateman|Marcus|Director, Immigration|No||Empire State Building|350 Fifth Avenue Floors 3, 14-16, 22-26, 27-28||Yes|No|Year|16506873600||16506873600||HRIMMIGRATION@LINKEDIN.COM|Yes
I-200-26050-652502|Certified|LINKEDIN CORPORATION|Software Engineer|15-1252.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|1000 W. MAUDE AVENUE||SUNNYVALE|CA|Bateman|Marcus|Director, Immigration|No||1000 West Maude Ave.|||Yes|No|Year|16506873600||16506873600||HRIMMIGRATION@LINKEDIN.COM|Yes
I-200-26044-638442|Certified|LinkedIn Corporation|Software Engineer|15-1252.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|1000 W. Maude Avenue||Sunnyvale|CA|Bateman|Marcus|Director, Immigration|No||1000 W. Maude Avenue|||Yes|No|Year|16506873600||16506873600||HRIMMIGRATION@LINKEDIN.COM|Yes
I-200-26044-638432|Certified|LinkedIn Corporation|Sr. Staff Software Engineer|15-1252.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|1000 W. Maude Avenue||Sunnyvale|CA|Bateman|Marcus|Director, Immigration|No||1000 W. Maude Avenue|||Yes|No|Year|16506873600||16506873600||HRIMMIGRATION@LINKEDIN.COM|Yes
I-200-26042-633792|Certified|LinkedIn Corporation|Sr. Software Engineer|15-1252.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|1000 W. Maude Avenue||Sunnyvale|CA|Bateman|Marcus|Director, Immigration|No||1000 West Maude Ave.|||Yes|No|Year|16506873600||16506873600||HRIMMIGRATION@LINKEDIN.COM|Yes
I-200-26050-651142|Certified|Qualcomm Atheros Inc|Senior Software Applications Engineer|15-1252.00|Y|2026-08-08|2029-08-07|100|25|0|0|25|25|25|5775 Morehouse Drive||San Diego|CA|Kirby|Ramon|Director, Mobility|No||3165 Kifer Road|||Yes|Yes|Year|14255034362||14255034362||Immigration.status@qualcomm.com|Yes
I-200-26050-651151|Certified|Qualcomm Atheros Inc|Senior Staff Software Applications Engineer|15-1252.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|5775 Morehouse Drive||San Diego|CA|Kirby|Ramon|Director, Mobility|No||2103 Olympus Blvd|Apt. 1109||Yes|Yes|Year|14255034362||14255034362||Immigration.status@qualcomm.com|Yes
I-200-26050-650788|Certified|Qualcomm Technologies Inc|Senior Staff Software Engineer|15-1252.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|5775 Morehouse Drive||San Diego|CA|Kirby|Ramon|Director, Mobility|No||13929 Center Lake Dr|Suite 100 & 200||Yes|Yes|Year|14255034362||14255034362||Immigration.status@qualcomm.com|Yes
I-200-26055-659738|Certified|Qualcomm Technologies Inc|Senior Machine Learning Engineer|15-1252.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|5775 Morehouse Drive||San Diego|CA|Kirby|Ramon|Director, Mobility|No||90 Central Street|1st Floor||Yes|Yes|Year|14255034362||14255034362||Immigration.status@qualcomm.com|Yes
I-200-26040-627988|Certified|SONY INTERACTIVE ENTERTAINMENT LLC|Software Engineer II|15-1253.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|2207 BRIDGEPOINTE PARKWAY||SAN MATEO|CA|Sittner|Natacha|Director Global Mobility|No||2207 Bridgepointe Parkway|||Yes|No|Year|16502486369||16502486369||Natacha.Sittner@sony.com|Yes
I-200-26050-651422|Certified|ServiceNow Inc|Senior Full Stack Software Engineer|15-1252.00|Y|2026-08-08|2029-08-07|20|4|4|0|4|4|4|2225 Lawson Lane||Santa Clara|CA|Contreras|Sergio|Sr Global Mobility Manager|No||2225 Lawson Lane|||Yes|No|Year|14085018550||18587200477||globalmobility@servicenow.com|Yes
I-200-26048-645298|Certified|Wayfair LLC|Software Engineer I|15-1252.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|100 Huntington Avenue, 4 Copley Place|Flr. 7|Boston|MA|de Niz|Jennifer|Manager, Global Mobility & Immigration|No||100 Huntington Ave., 4 Copley Pl., Flr. 7|||Yes|No|Year|16175027842||16175027509||usimmigration@wayfair.com|Yes
I-200-26048-646923|Certified|Workday Inc|Sr Associate Cybersecurity Engineer|15-1212.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|6110 Stoneridge Mall Road||Pleasanton|CA|Thurston|Jessica|Senior Immigration Program Manager|No||8180 Greensboro|Ste 500||Yes|No|Year|19259519000||19259519000||immigration@workday.com|Yes
I-200-26043-638319|Certified|Workday Inc|Software Development Engineer|15-1252.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|6110 Stoneridge Mall Road||Pleasanton|CA|Thurston|Jessica|Senior Immigration Program Manager|No||6110 Stoneridge Mall Road|||Yes|No|Year|19259519000||19259519000||immigration@workday.com|Yes
I-200-26044-639047|Certified|Workday Inc|Sr Principal, Software Development Engineer|15-1252.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|6110 Stoneridge Mall Road||Pleasanton|CA|Thurston|Jessica|Senior Immigration Program Manager|No||6110 Stoneridge Mall Road|||Yes|No|Year|19259519000||19259519000||immigration@workday.com|Yes
I-200-26041-630612|Certified|Workday Inc|Software Development Engineer|15-1252.00|Y|2026-08-08|2029-08-07|1|1|0|0|0|0|0|6110 Stoneridge Mall Road||Pleasanton|CA|Thurston|Jessica|Senior Immigration Program Manager|No||6110 Stoneridge Mall Road|||Yes|No|Year|19259519000||19259519000||immigration@workday.com|Yes
I-200-26050-652577|Certified|Adobe Inc|Software Development Engineer|15-1252.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|345 Park Avenue||San Jose|CA|Ngo|Clarissa|Global Mobility Specialist|No||420 N. Wabash|Suite 700||Yes|No|Year|18005850774||14085364173||cngo@adobe.com|Yes
I-200-26048-646241|Certified|Adobe Inc|Software Development Engineer|15-1252.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|345 Park Avenue||San Jose|CA|Bridgewater|Ann Marie T.|Global Mobility Specialist|No||3900 Adobe Way|||Yes|No|Year|18005850774||12066757128||anntran@adobe.com|Yes
I-200-26041-632176|Certified|Adobe Inc|Software Development Engineer (118.4386.6)|15-1252.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|345 Park Avenue||San Jose|CA|Ngo|Clarissa|Global Mobility Specialist|No||3900 Adobe Way|||Yes|No|Year|18005850774||14085364173||cngo@adobe.com|Yes
I-200-26050-650354|Certified|Ernst & Young U.S. LLP|Software Developer - KBGFJG230850-5|15-1252.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|200 Plaza Drive||Secaucus|NJ|Pitts / Barros|JoAnh / Amanda|Associate Director/Assistant Director, Americas Talent Team|No||155 North Wacker Drive|||Yes|No|Year|12018722200|0|12018722200||vicompliance@ey.com|Yes
I-200-26040-627162|Certified|Ernst & Young U.S. LLP|Software Developers - KBGFJG185695-8|15-1252.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|200 Plaza Drive||Secaucus|NJ|Pitts / Barros|JoAnh / Amanda|Associate Director/Assistant Director, Americas Talent Team|No||920 Fifth Avenue|||Yes|No|Year|12018722200|0|12018722200||vicompliance@ey.com|Yes
I-200-26055-659673|Certified|Ernst & Young U.S. LLP|Network and Computer Systems Administrators - KBGFJG403075-1|15-1244.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|200 Plaza Drive||Secaucus|NJ|Pitts / Barros|JoAnh / Amanda|Associate Director/Assistant Director, Americas Talent Team|No||4131 Parklake Avenue|||Yes|No|Year|12018722200|0|12018722200||vicompliance@ey.com|Yes
I-200-26057-665486|Certified|Ernst & Young U.S. LLP|Software Developers - KBGFJG184179-12|15-1252.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|200 Plaza Drive||Secaucus|NJ|Pitts / Barros|JoAnh / Amanda|Associate Director/Assistant Director, Americas Talent Team|No||370 17th Street|||Yes|No|Year|12018722200|0|12018722200||vicompliance@ey.com|Yes
I-200-26047-642448|Certified|Ernst & Young U.S. LLP|Information Security Analysts - KBGFJG219048-5|15-1212.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|200 Plaza Drive||Secaucus|NJ|Pitts / Barros|JoAnh / Amanda|Associate Director/Assistant Director, Americas Talent Team|No||One Manhattan West, 395 9th Avenue|||Yes|No|Year|12018722200|0|12018722200||vicompliance@ey.com|Yes
I-200-26047-642454|Certified|Ernst & Young U.S. LLP|Database Administrators - KBGFJG222613-4|15-1242.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|200 Plaza Drive||Secaucus|NJ|Pitts / Barros|JoAnh / Amanda|Associate Director/Assistant Director, Americas Talent Team|No||155 North Wacker Drive|||Yes|No|Year|12018722200|0|12018722200||vicompliance@ey.com|Yes
I-200-26043-635719|Certified|Ernst & Young U.S. LLP|Software Developers - KBGFJG401050-2|15-1252.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|200 Plaza Drive||Secaucus|NJ|Pitts / Barros|JoAnh / Amanda|Associate Director/Assistant Director, Americas Talent Team|No||One Victory Park, 2323 Victory Avenue|||Yes|No|Year|12018722200|0|12018722200||vicompliance@ey.com|Yes
I-200-26051-653593|Certified|Ernst & Young U.S. LLP|Database Administrators - KBGFJG330242-2|15-1242.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|200 Plaza Drive||Secaucus|NJ|Pitts / Barros|JoAnh / Amanda|Associate Director/Assistant Director, Americas Talent Team|No||7676 Forsyth Blvd, Centre Plaza Building|||Yes|No|Year|12018722200|0|12018722200||vicompliance@ey.com|Yes
I-200-26051-653446|Certified|Ernst & Young U.S. LLP|Database Administrators - KBGFJG399823-2|15-1242.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|200 Plaza Drive||Secaucus|NJ|Pitts / Barros|JoAnh / Amanda|Associate Director/Assistant Director, Americas Talent Team|No||One Manhattan West, 395 9th Avenue|||Yes|No|Year|12018722200|0|12018722200||vicompliance@ey.com|Yes
I-200-26054-656706|Certified|Ernst & Young U.S. LLP|Information Security Analysts - KBGFJG403026-1|15-1212.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|200 Plaza Drive||Secaucus|NJ|Pitts / Barros|JoAnh / Amanda|Associate Director/Assistant Director, Americas Talent Team|No||One Victory Park, 2323 Victory Avenue|Suite 2000||Yes|No|Year|12018722200|0|12018722200||vicompliance@ey.com|Yes
I-200-26054-656720|Certified|Ernst & Young U.S. LLP|Database Administrators - KBGFJG401135-1|15-1242.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|200 Plaza Drive||Secaucus|NJ|Pitts / Barros|JoAnh / Amanda|Associate Director/Assistant Director, Americas Talent Team|No||4236 Main Street|||Yes|No|Year|12018722200|0|12018722200||vicompliance@ey.com|Yes
I-200-26037-625978|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong|Jill/Peter/Taylor/Amy|Program Managers|No||1950 Charleston Road|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-730723|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong|Jill/Peter/Taylor/Amy|Program Managers|No||76 Ninth Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-730545|Certified|Google LLC|Senior Software Engineer|15-1252.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Cong/Murdock/Mark/Fortucci|Shu/Jill/Peter/Raymond|Program Managers|No||75 Ninth Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26082-722385|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||500 West 2nd Street|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26085-730881|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Cong/Murdock/Mark/Fortucci/Markham|Shu/Jill/Peter/ Raymond/Taylor|Program Managers|No||1190 Bordeaux Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-730028|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Cong/Murdock/Mark/Fortucci/Markham|Shu/Jill/Peter/ Raymond/Taylor|Program Managers|No||1950 Charleston Road|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26082-721704|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||76 Ninth Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-728560|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||85 10th Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-730562|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong|Jill/Peter/Taylor/Amy|Program Managers|No||400 Urban Plaza|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-730551|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong|Jill/Peter/Taylor/Amy|Program Managers|No||1175 Borregas Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-728904|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1300 Crittenden Lane|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-730434|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Cong/Murdock/Mark/Fortucci/Markham|Shu/Jill/Peter/ Raymond/Taylor|Program Managers|No||100 Bay View Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26037-625073|Certified|Google LLC|Software Engineer|15-1252.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Cong|Jill/Peter/Taylor/Amy|Program Managers|No||6420 Sequence Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26084-728788|Certified|Google LLC|Technical Program Manager|15-1299.09|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Murdock/Mark/Markham/Fortucci/Cong|Jill/Peter/Taylor/Raymond/Shu|Program Managers|No||1170 Bordeaux Drive|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
I-200-26082-722739|Certified|Google LLC|Network Test Engineer|15-1253.00|Y|2026-08-07|2029-08-06|1|1|0|0|0|0|0|1600 Amphitheatre Parkway||Mountain View|CA|Aziz/Quinn/Anderson/Wang/LeSeur|Ayesha/Jessica/Andru/Fei/Harry|Program Managers|No||1240 Crossman Avenue|||Yes|No|Year|16502037602||16502534513||GITAMER@google.com|Yes
